novo_nome;nome_original;fonte;categoria;descricao;palavras_chave;ambiente;objetos;estilo;iluminacao;pessoas;usos;observacoes
quarto-suite-cama-casal-janela-cortina-vitral-colorido-piso-madeira.jpg;IMG_0178.CR3;raw-preview;Suítes & Quartos;Vista ampla da suite mostrando o quarto inteiro: cama de casal com cabeceira de ferro e colcha marrom a esquerda, e a janela a direita com cortina estampada bege (padrao de folhas) e cortina sheer rosa-clara por baixo, presas com laco de tecido. Acima da janela ha um painel de vitral colorido decorativo. Teto com sanca escalonada e spots embutidos. Piso predominantemente de madeira clara entre a cama e a janela, com um tapete estampado visivel no canto inferior esquerdo e criado-mudo com abajur parcialmente visivel.;quarto, suite, cama-casal, janela, cortina-estampada, cortina-sheer, vitral-colorido, teto-sanca, spots-embutidos, piso-madeira, tapete-estampado, cabeceira-ferro, colcha-marrom, criado-mudo, abajur, sem-pessoas, hospedagem, interior, vista-ampla;Suite de casal, vista ampla mostrando cama e janela lado a lado;cabeceira de ferro decorada, cortina estampada bege, cortina sheer rosa clara, vitral colorido na janela, teto com sanca e spots, colcha marrom, travesseiros brancos e cinza, piso de madeira, tapete estampado no canto, criado-mudo com luminaria;Rustico-mediterraneo com toque romantico (cortinas florais e vitral colorido);Luz natural suave filtrada pela cortina sheer combinada com iluminacao artificial de teto (spots);nenhuma;site - foto de capa da suite, post estatico ambientacao do quarto, carrossel apresentando a suite completa, material comercial de reserva;"Boa nitidez; angulo amplo util como shot estabelecedor do ambiente."
quarto-suite-cama-casal-piso-mosaico-estante-livros-abajur-tiffany.jpg;IMG_0179.CR3;raw-preview;Suítes & Quartos;Mesma suite fotografada em angulo lateral mais proximo da cabeceira, com destaque para o piso em mosaico com padrao losangular/quadrifoliado que domina o primeiro plano. Criado-mudo a esquerda com telefone/controle e pequeno objeto dourado sobre o tampo, e dois livros empilhados na prateleira inferior. Cabeceira de ferro com detalhes dourados, travesseiros brancos e cinza, colcha marrom, abajur estilo Tiffany visivel no criado-mudo direito, cortina bege ao fundo.;quarto, suite, cama-casal, piso-mosaico, estante-criado-mudo, livros, abajur-tiffany, cabeceira-ferro, colcha-marrom, travesseiros-cinza, travesseiros-brancos, cortina-bege, telefone, decor-rustico, sem-pessoas, hospedagem, interior, angulo-lateral;Suite de casal, angulo lateral com foco no piso em mosaico e criado-mudo com livros;cabeceira de ferro decorada, criado-mudo com telefone/controle, livros empilhados na prateleira, luminaria estilo Tiffany, piso em mosaico estampado, travesseiros brancos e cinza, colcha marrom, cortina bege ao fundo;Rustico-mediterraneo, com destaque decorativo para o piso em mosaico;Luz artificial quente predominante, sem luz natural direta em destaque;nenhuma;site - detalhe de piso/decoracao, post estatico ou carrossel de detalhes da suite, material comercial;"Boa nitidez; foto util para destacar textura do piso e pequenos detalhes de decoracao (livros, objetos sobre criado-mudo)."
quarto-suite-janela-cortina-vitral-cabeceira-poster-italia.jpg;IMG_0180.CR3;raw-preview;Suítes & Quartos;Vista da suite aproximada da janela, mostrando cortina estampada bege com padrao de folhas e vitral colorido decorativo acima. No canto superior esquerdo aparece um fragmento do poster vintage 'ITALY', confirmando ser o mesmo quarto das demais fotos da serie. Cabeceira de ferro e criado-mudo visiveis a esquerda, colcha marrom e travesseiros cinza/brancos na cama, piso em mosaico estampado no primeiro plano.;quarto, suite, janela, cortina-estampada, vitral-colorido, poster-italia, cabeceira-ferro, criado-mudo, colcha-marrom, travesseiros-cinza, piso-mosaico, decor-rustico, sem-pessoas, hospedagem, interior, detalhe-janela;Suite de casal, enquadramento proximo a janela com vitral e poster vintage;janela com cortina estampada bege, vitral colorido, poster vintage ITALY (fragmento), cabeceira de ferro, criado-mudo, piso em mosaico, colcha marrom, travesseiros cinza e brancos;Rustico-mediterraneo/vintage, com toque decorativo de viagem (poster ITALY) e vitral colorido;Luz natural suave pela janela combinada com iluminacao ambiente quente;nenhuma;site - detalhe decorativo da suite, post estatico sobre ambientacao tematica, carrossel de detalhes do quarto;"Boa nitidez; util como shot de detalhe/decoracao complementando as fotos gerais da mesma suite."
suite-sala-estar-poltronas-mesa-centro-chaleira-vista-ampla.jpg;IMG_0181.CR3;raw-preview;Suítes & Quartos;Sala de estar de suíte com duas poltronas estofadas cor taupe encostadas em parede amarela, separadas por mesa de centro azul de tampo de madeira e prateleira inferior, onde estão uma chaleira elétrica vermelha, uma taça e uma caixa de chá. Cortina bege com estampa floral parcialmente aberta revela janela ao fundo. Tapete bege com estampa geométrica cobre piso de madeira. Pufe bege no canto esquerdo e mesa de cabeceira azul com vela, controle remoto e livro à direita.;suite, sala de estar, poltronas, taupe, mesa de centro, chaleira eletrica, cha, tapete geometrico, cortina, janela, pufe, mesa de cabeceira, vela, controle remoto, livro, piso de madeira, parede amarela, interior, decoracao rustica, conforto, hospedagem, pousada serra, sem pessoas, enquadramento amplo, horizontal;Sala de estar de suíte;poltronas estofadas, mesa de centro, chaleira eletrica, taça, caixa de cha, tapete, cortina, pufe, mesa de cabeceira, vela, controle remoto, livro;rustico-aconchegante, decoracao de interior de pousada de montanha;luz natural suave vinda da janela, complementada por ambiente interno;nenhuma;material institucional de suite, apresentacao de amenities, site e booking, anuncios de hospedagem;enquadramento amplo, boa nitidez, sem pessoas ou pets visiveis
suite-sala-estar-poltronas-mesa-centro-chaleira-enquadramento-fechado.jpg;IMG_0182.CR3;raw-preview;Suítes & Quartos;Mesma sala de estar de suíte do frame anterior, em enquadramento mais fechado e centralizado: duas poltronas taupe ladeando mesa de centro azul com chaleira elétrica vermelha, taça e caixa de chá sobre o tampo de madeira. Tapete geométrico bege no piso de madeira, cortina bege à esquerda e mesa de cabeceira azul com vela, controle remoto e livro à direita. Pufe do frame anterior fica fora de quadro.;suite, sala de estar, poltronas, taupe, mesa de centro, chaleira eletrica, cha, tapete geometrico, cortina, mesa de cabeceira, vela, controle remoto, livro, piso de madeira, parede amarela, interior, decoracao rustica, conforto, hospedagem, pousada serra, sem pessoas, close, enquadramento fechado, horizontal;Sala de estar de suíte;poltronas estofadas, mesa de centro, chaleira eletrica, taça, caixa de cha, tapete, cortina, mesa de cabeceira, vela, controle remoto, livro;rustico-aconchegante, decoracao de interior de pousada de montanha;luz natural suave vinda da janela, complementada por ambiente interno;nenhuma;material institucional de suite, apresentacao de amenities, site e booking, anuncios de hospedagem;quase duplicata do IMG_0181, enquadramento mais fechado e pufe cortado da cena
suite-tv-samsung-aparador-azul-aquecedor-cabideiro.jpg;IMG_0183.CR3;raw-preview;Suítes & Quartos;"Área de TV da suíte: televisor de tela plana grande (marca Samsung) fixado em parede cinza sobre aparador azul de tampo de madeira com três gavetas de puxadores dourados. Sobre o aparador estão um roteador wi-fi, cartões com QR code, um pote de vidro com um doce/quitute e um pacote de salgadinho; na prateleira inferior há uma revista e um pequeno objeto decorativo. À esquerda da cena, um aquecedor elétrico a óleo (marca Mondial) e um cabideiro branco de pé sobre piso de madeira, com parede amarela ao fundo.";tv, samsung, tela plana, aparador, madeira, azul, roteador wifi, qr code, pote de vidro, salgadinho, aquecedor eletrico, cabideiro, revista, gaveta, puxador dourado, parede cinza, parede amarela, piso de madeira, interior, suite, conforto, sem pessoas, tecnologia, amenities, hospedagem;Área de estar e TV da suíte;televisor, aparador de madeira, roteador wifi, cartao qr code, pote de vidro, pacote de salgadinho, aquecedor eletrico a oleo, cabideiro, revista, objeto decorativo pequeno;rustico-contemporaneo, paleta azul e amarelo;luz ambiente difusa, indoor;nenhuma;apresentacao de amenities e conforto da suite, material para site e booking, conectividade/wifi em destaque;fios de tv e roteador visiveis, boa nitidez, sem pessoas
suite-lareira-lenha-frigobar-vinho-corredor-tigela-pet.jpg;IMG_0184.CR3;raw-preview;Suítes & Quartos;"Canto de lareira a lenha de formato piramidal preto com chaminé subindo até o teto, instalada sobre base de alvenaria clara; ao lado, kit de ferramentas de lareira (pá, escova, atiçador) em ferro preto. À esquerda, frigobar branco (marca Electrolux) com uma garrafa de vinho e duas taças sobre o topo, e uma caixa de madeira com lenha ao pé da lareira. Ao fundo à esquerda, porta aberta revela corredor com piso de ladrilho escuro e um espelho emoldurado na parede; no canto inferior esquerdo há uma tigela de alimentação de pet vazia no chão. Parede amarela e piso de porcelanato amadeirado completam a cena.";lareira a lenha, chamine, kit ferramentas lareira, atiçador, frigobar, vinho, garrafa de vinho, taças, caixa de lenha, corredor, espelho, tigela de pet, porta aberta, parede amarela, piso amadeirado, pet friendly, inverno, aconchego, montanha, serra, sem pessoas, suite, hospedagem;Canto da lareira da suíte;lareira a lenha, chamine, kit de ferramentas de lareira, frigobar, garrafa de vinho, taças de vinho, caixa de lenha, espelho emoldurado, tigela de pet vazia, porta;rustico de montanha, cabana aconchegante;mista - luz natural vinda do corredor ao fundo e luz ambiente interna;nenhuma;divulgacao de suite pet-friendly, ambientacao de inverno e lareira, campanhas de estacao fria, conteudo sobre conforto na serra;"tigela de pet vazia visivel no chao, sem o animal na cena; boa nitidez"
suite-lareira-lenha-frigobar-vinho-espelho-enquadramento-alternativo.jpg;IMG_0185.CR3;raw-preview;Suítes & Quartos;"Variação de enquadramento do mesmo canto de lareira: lareira a lenha piramidal preta com chaminé até o teto sobre base clara, kit de ferramentas de lareira ao lado. Frigobar branco Electrolux com garrafa de vinho e duas taças sobre o topo, caixa de madeira com lenha ao pé da lareira. Porta aberta ao fundo esquerdo mostra corredor com piso escuro e espelho emoldurado mais visível que no frame anterior; tigela de pet no canto inferior esquerdo do piso.";lareira a lenha, chamine, kit ferramentas lareira, frigobar, vinho, garrafa de vinho, taças, caixa de lenha, corredor, espelho, tigela de pet, porta aberta, parede amarela, piso amadeirado, pet friendly, inverno, aconchego, montanha, serra, sem pessoas, suite, enquadramento alternativo;Canto da lareira da suíte;lareira a lenha, chamine, kit de ferramentas de lareira, frigobar, garrafa de vinho, taças de vinho, caixa de lenha, espelho emoldurado, tigela de pet vazia, porta;rustico de montanha, cabana aconchegante;mista - luz natural vinda do corredor ao fundo e luz ambiente interna;nenhuma;divulgacao de suite pet-friendly, ambientacao de inverno e lareira, campanhas de estacao fria;variacao de enquadramento do IMG_0184, mesmo ambiente, espelho mais visivel
lareira-lenha-frigobar-vinho-tacas-close-luz-quente.jpg;IMG_0186.CR3;raw-preview;Detalhe & Decoração;Enquadramento mais fechado do canto da lareira, sem mostrar a porta ou o corredor ao fundo. Lareira a lenha preta piramidal com chaminé, kit de ferramentas de ferro ao lado, sobre base de alvenaria clara com duas velas acesas em castiçais. Frigobar branco Electrolux com garrafa de vinho e duas taças sobre o topo e caixa de madeira com lenha ao lado. Luz mais quente e dourada em relação aos frames anteriores.;lareira a lenha, chamine, frigobar, vinho, garrafa de vinho, taças, velas, castical, caixa de lenha, kit ferramentas lareira, close, luz quente, parede amarela, piso amadeirado, aconchego, inverno, montanha, serra, sem pessoas, detalhe;Canto da lareira da suíte;lareira a lenha, chamine, frigobar, garrafa de vinho, taças de vinho, velas em castiçal, caixa de lenha, kit de ferramentas de lareira;rustico de montanha, cabana aconchegante;luz ambiente quente e dourada, indoor;nenhuma;destaque de amenity lareira, ambientacao de inverno, conteudo de decoracao e conforto;enquadramento mais fechado que os frames anteriores, corredor e espelho fora de quadro
lareira-lenha-close-chamine-velas-detalhe-vertical.jpg;IMG_0187.CR3;raw-preview;Detalhe & Decoração;Enquadramento vertical bem fechado isolando a lareira a lenha piramidal preta com chaminé subindo até o teto, lenha visível dentro do fogão, duas velas em castiçais na base de alvenaria clara e kit de ferramentas de ferro ao lado direito. Apenas a borda do frigobar branco e da caixa de lenha aparecem no canto inferior esquerdo do quadro. Parede amarela ao fundo.;lareira a lenha, chamine, lenha, velas, castical, kit ferramentas lareira, detalhe, vertical, close, frigobar borda, caixa de lenha, parede amarela, piso amadeirado, aconchego, inverno, decoracao rustica, montanha, serra, sem pessoas;Detalhe da lareira da suíte;lareira a lenha, chamine, lenha, velas em castical, kit de ferramentas de lareira, borda do frigobar, caixa de lenha;rustico de montanha, foco em detalhe decorativo;luz ambiente quente, indoor;nenhuma;detalhe de amenity para carrossel/post estatico, destaque isolado da lareira, conteudo de inverno na serra;enquadramento vertical fechado, melhor opcao para destacar a lareira isoladamente, apenas fragmento do frigobar visivel
lareira-suite-canto-com-lenha-velas-vista-ampla.jpg;IMG_0188.CR3;raw-preview;Suítes & Quartos;"Canto de lareira a lenha em suite, com chamine preta conica subindo ate o teto com vigas aparentes em cinza-azulado. Base revestida em granito preto com duas velas brancas acesas em casticais de cobre e uma caixinha de fosforos sobre a superficie. A esquerda, caixote de madeira com lenha cortada; a direita da lareira, kit de ferramentas (aticador, pa, escova) em suporte de metal preto. Piso em madeira clara, parede em amarelo-claro, porta branca visivel a direita e canto de uma geladeira/frigobar branco visivel a esquerda. Enquadramento vertical, o mais aberto da sequencia de 4 fotos do mesmo canto.";lareira, suite, quarto, lareira-a-lenha, lenha, caixote-de-madeira, velas, castical-cobre, chama, fogo, kit-lareira, aticador, chamine, piso-de-madeira, teto-viga, luz-quente, ambiente-interno, aconchego, inverno, porta-branca, geladeira-frigobar, detalhe, decoracao-rustica, orientacao-vertical, canto-do-quarto;Suite - canto da lareira;lareira a lenha, chamine preta conica, velas acesas, castical de cobre, caixa de fosforos, caixote de madeira com lenha, kit de ferramentas de lareira, aticador, porta branca, geladeira/frigobar branco, piso de madeira, teto com vigas;rustico e aconchegante, tons quentes, foco em conforto de inverno;luz artificial ambiente quente, iluminacao indireta em LED nas vigas do teto, sem luz natural aparente;nenhuma;campanha de inverno, conteudo sobre aconchego e lareira, post/carrossel suite com lareira, material institucional de amenities de inverno;"Parte de uma sequencia de 4 tomadas quase identicas do mesmo canto de lareira (IMG_0188 a IMG_0191), variando enquadramento e exposicao. Esta e a tomada mais aberta, unica que mostra porta e geladeira; boa exposicao geral. Considerar manter apenas a melhor versao da sequencia para uso final."
